,EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
462,RM061,32,26-35,No,Travel_Rarely,427,Research & Development,1,3,Medical,1,78,1,Male,33,3,2,Manufacturing Director,4,Married,6162,5001_to_10000,10877,1,Y,Yes,22,4,2,80,1,9,3,3,9,8,7,8.0
463,RM074,32,26-35,No,Travel_Rarely,548,Research & Development,1,3,Life Sciences,1,96,2,Male,66,3,2,Research Scientist,2,Married,6220,5001_to_10000,7346,1,Y,No,17,3,2,80,2,10,3,3,10,4,0,
464,RM095,32,26-35,No,Travel_Rarely,1093,Sales,6,4,Medical,1,125,2,Male,87,3,2,Sales Executive,3,Single,5010,5001_to_10000,24301,1,Y,No,16,3,1,80,0,12,0,3,11,8,5,7.0
465,RM102,32,26-35,No,Travel_Rarely,827,Research & Development,1,1,Life Sciences,1,134,4,Male,71,3,1,Research Scientist,1,Single,2956,Up_to_5000,15178,1,Y,No,13,3,4,80,0,1,2,3,1,0,0,0.0
466,RM141,32,26-35,Yes,Travel_Rarely,1033,Research & Development,9,3,Medical,1,190,1,Female,41,3,1,Laboratory Technician,1,Single,4200,Up_to_5000,10224,7,Y,No,22,4,1,80,0,10,2,4,5,4,0,
467,RM145,32,26-35,No,Travel_Frequently,689,Sales,9,2,Medical,1,195,4,Male,35,1,2,Sales Executive,4,Divorced,4668,Up_to_5000,22812,0,Y,No,17,3,4,80,3,9,2,4,8,7,0,
468,RM155,32,26-35,No,Travel_Frequently,967,Sales,8,3,Marketing,1,207,2,Female,43,3,3,Sales Executive,4,Single,8998,5001_to_10000,15589,1,Y,No,14,3,4,80,0,9,2,3,9,8,3,7.0
469,RM170,32,26-35,No,Travel_Rarely,120,Research & Development,6,5,Life Sciences,1,231,3,Male,43,3,1,Research Scientist,3,Single,3038,Up_to_5000,12430,3,Y,No,20,4,1,80,0,8,2,3,5,4,1,4.0
470,RM211,32,26-35,Yes,Travel_Rarely,1045,Sales,4,4,Medical,1,291,4,Male,32,1,3,Sales Executive,4,Married,10400,10001_to_15000,25812,1,Y,No,11,3,3,80,0,14,2,2,14,8,9,
471,RM239,32,26-35,No,Travel_Rarely,1401,Sales,4,2,Life Sciences,1,330,3,Female,56,3,1,Sales Representative,2,Married,3931,Up_to_5000,20990,2,Y,No,11,3,1,80,1,6,5,3,4,3,1,2.0
472,RM240,32,26-35,Yes,Travel_Rarely,515,Research & Development,1,3,Life Sciences,1,331,4,Male,62,2,1,Laboratory Technician,3,Single,3730,Up_to_5000,9571,0,Y,Yes,14,3,4,80,0,4,2,1,3,2,1,2.0
473,RM242,32,26-35,No,Non-Travel,976,Sales,26,4,Marketing,1,333,3,Male,100,3,2,Sales Executive,4,Married,4465,Up_to_5000,12069,0,Y,No,18,3,1,80,0,4,2,3,3,2,2,2.0
474,RM261,32,26-35,No,Travel_Frequently,1311,Research & Development,7,3,Life Sciences,1,359,2,Male,100,4,1,Laboratory Technician,2,Married,2794,Up_to_5000,26062,1,Y,No,20,4,3,80,0,5,3,1,5,1,0,3.0
475,RM263,32,26-35,No,Travel_Rarely,128,Research & Development,2,1,Technical Degree,1,362,4,Male,84,2,2,Laboratory Technician,1,Single,2176,Up_to_5000,19737,4,Y,No,13,3,4,80,0,9,5,3,6,2,0,4.0
476,RM307,32,26-35,No,Travel_Rarely,906,Sales,7,3,Life Sciences,1,420,4,Male,91,2,2,Sales Executive,3,Married,5484,5001_to_10000,16985,1,Y,No,14,3,3,80,1,13,3,2,13,8,4,8.0
477,RM320,32,26-35,No,Travel_Rarely,588,Sales,8,2,Technical Degree,1,436,3,Female,65,2,2,Sales Executive,2,Married,5228,5001_to_10000,24624,1,Y,Yes,11,3,4,80,0,13,2,3,13,12,11,9.0
478,RM323,32,26-35,No,Travel_Rarely,1018,Research & Development,2,4,Medical,1,439,1,Female,74,4,2,Research Scientist,4,Single,5055,5001_to_10000,10557,7,Y,No,16,3,3,80,0,10,0,2,7,7,0,7.0
479,RM352,32,26-35,No,Travel_Rarely,1062,Research & Development,2,3,Medical,1,471,3,Female,75,3,1,Laboratory Technician,2,Married,2370,Up_to_5000,3956,1,Y,No,13,3,3,80,1,8,4,3,8,0,0,7.0
480,RM470,32,26-35,Yes,Non-Travel,1474,Sales,11,4,Other,1,631,4,Male,60,4,2,Sales Executive,3,Married,4707,Up_to_5000,23914,8,Y,No,12,3,4,80,0,6,2,3,4,2,1,2.0
481,RM501,32,26-35,No,Travel_Rarely,646,Research & Development,9,4,Life Sciences,1,679,1,Female,92,3,2,Research Scientist,4,Married,6322,5001_to_10000,18089,1,Y,Yes,12,3,4,80,1,6,2,2,6,4,0,5.0
482,RM528,32,26-35,No,Travel_Rarely,929,Sales,10,3,Marketing,1,722,4,Male,55,3,2,Sales Executive,4,Single,5396,5001_to_10000,21703,1,Y,No,12,3,4,80,0,10,2,2,10,7,0,8.0
483,RM532,32,26-35,No,Travel_Rarely,1018,Research & Development,3,2,Life Sciences,1,727,3,Female,39,3,3,Research Director,4,Single,11159,10001_to_15000,19373,3,Y,No,15,3,4,80,0,10,6,3,7,7,7,7.0
484,RM559,32,26-35,No,Travel_Frequently,430,Research & Development,24,4,Life Sciences,1,772,1,Male,80,3,2,Laboratory Technician,4,Married,5309,5001_to_10000,21146,1,Y,No,15,3,4,80,2,10,2,3,10,8,4,7.0
485,RM601,32,26-35,No,Travel_Rarely,859,Research & Development,4,3,Life Sciences,1,830,3,Female,98,2,2,Manufacturing Director,3,Married,6162,5001_to_10000,19124,1,Y,No,12,3,3,80,1,14,3,3,14,13,6,8.0
486,RM623,32,26-35,No,Travel_Rarely,117,Sales,13,4,Life Sciences,1,859,2,Male,73,3,2,Sales Executive,4,Divorced,4403,Up_to_5000,9250,2,Y,No,11,3,3,80,1,8,3,2,5,2,0,3.0
487,RM627,32,26-35,No,Travel_Rarely,638,Research & Development,8,2,Medical,1,865,3,Female,91,4,2,Research Scientist,3,Married,5175,5001_to_10000,22162,5,Y,No,12,3,3,80,1,9,3,2,5,3,1,3.0
488,RM638,32,26-35,No,Non-Travel,300,Research & Development,1,3,Life Sciences,1,882,4,Male,61,3,1,Laboratory Technician,4,Divorced,2314,Up_to_5000,9148,0,Y,No,12,3,2,80,1,4,2,3,3,0,0,2.0
489,RM642,32,26-35,No,Travel_Frequently,379,Sales,5,2,Life Sciences,1,889,2,Male,48,3,2,Sales Executive,2,Married,6524,5001_to_10000,8891,1,Y,No,14,3,4,80,1,10,3,3,10,8,5,3.0
490,RM657,32,26-35,Yes,Travel_Rarely,374,Research & Development,25,4,Life Sciences,1,911,1,Male,87,3,1,Laboratory Technician,4,Single,2795,Up_to_5000,18016,1,Y,Yes,24,4,3,80,0,1,2,1,1,0,0,1.0
491,RM683,32,26-35,No,Non-Travel,1184,Research & Development,1,3,Life Sciences,1,951,3,Female,70,2,1,Laboratory Technician,2,Married,2332,Up_to_5000,3974,6,Y,No,20,4,3,80,0,5,3,3,3,0,0,2.0
492,RM693,32,26-35,No,Travel_Rarely,498,Research & Development,3,4,Medical,1,966,3,Female,93,3,2,Manufacturing Director,1,Married,6725,5001_to_10000,13554,1,Y,No,12,3,3,80,1,8,2,4,8,7,6,3.0
493,RM757,32,26-35,No,Non-Travel,1109,Research & Development,29,4,Medical,1,1046,4,Female,69,3,1,Laboratory Technician,3,Single,4025,Up_to_5000,11135,9,Y,No,12,3,2,80,0,10,2,3,8,7,7,7.0
494,RM851,32,26-35,No,Non-Travel,862,Sales,2,1,Life Sciences,1,1190,3,Female,76,3,1,Sales Representative,1,Divorced,2827,Up_to_5000,14947,1,Y,No,12,3,3,80,3,1,3,3,1,0,0,0.0
495,RM881,32,26-35,No,Travel_Frequently,116,Research & Development,13,3,Other,1,1234,3,Female,77,2,1,Laboratory Technician,2,Married,2743,Up_to_5000,7331,1,Y,No,20,4,3,80,1,2,2,3,2,2,2,2.0
496,RM882,32,26-35,No,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,1,1235,4,Female,38,3,2,Research Scientist,3,Single,4998,Up_to_5000,2338,4,Y,Yes,14,3,4,80,0,10,2,3,8,7,0,7.0
497,RM936,32,26-35,No,Travel_Rarely,604,Sales,8,3,Medical,1,1304,3,Male,56,4,2,Sales Executive,4,Married,6209,5001_to_10000,11693,1,Y,No,15,3,3,80,2,10,4,4,10,7,0,8.0
498,RM940,32,26-35,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,1,1309,4,Male,79,3,2,Laboratory Technician,3,Married,4883,Up_to_5000,22845,1,Y,No,18,3,1,80,1,10,3,3,10,4,1,1.0
499,RM992,32,26-35,No,Travel_Rarely,499,Sales,2,1,Marketing,1,1396,3,Male,36,3,2,Sales Executive,2,Married,4078,Up_to_5000,20497,0,Y,Yes,13,3,1,80,3,4,3,2,3,2,1,2.0
500,RM1027,32,26-35,No,Travel_Rarely,601,Sales,7,5,Marketing,1,1446,4,Male,97,3,2,Sales Executive,4,Married,9204,5001_to_10000,23343,4,Y,No,12,3,3,80,1,7,3,2,4,3,0,3.0
501,RM1076,32,26-35,No,Travel_Rarely,495,Research & Development,10,3,Medical,1,1516,3,Male,64,3,3,Manager,4,Single,11244,10001_to_15000,21072,2,Y,No,25,4,2,80,0,10,5,4,5,2,0,0.0
502,RM1102,32,26-35,No,Travel_Rarely,824,Research & Development,5,2,Life Sciences,1,1555,4,Female,67,2,2,Research Scientist,2,Married,5878,5001_to_10000,15624,3,Y,No,12,3,1,80,1,12,2,3,7,1,2,5.0
503,RM1114,32,26-35,No,Non-Travel,1200,Research & Development,1,4,Technical Degree,1,1574,4,Male,62,3,2,Research Scientist,1,Married,4087,Up_to_5000,25174,4,Y,No,14,3,2,80,1,9,3,2,6,5,1,2.0
504,RM1140,32,26-35,No,Travel_Rarely,634,Research & Development,5,4,Other,1,1607,2,Female,35,4,1,Research Scientist,4,Married,3312,Up_to_5000,18783,3,Y,No,17,3,4,80,2,6,3,3,3,2,0,2.0
505,RM1191,32,26-35,No,Travel_Rarely,977,Research & Development,2,3,Medical,1,1671,4,Male,45,3,2,Research Scientist,2,Divorced,5470,5001_to_10000,25518,0,Y,No,13,3,3,80,2,10,4,2,9,5,1,6.0
506,RM1206,32,26-35,Yes,Travel_Rarely,1259,Research & Development,2,4,Life Sciences,1,1692,4,Male,95,3,1,Laboratory Technician,2,Single,1393,Up_to_5000,24852,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0.0
507,RM1227,32,26-35,No,Travel_Frequently,585,Research & Development,10,3,Life Sciences,1,1720,1,Male,56,3,1,Research Scientist,3,Married,3433,Up_to_5000,17360,6,Y,No,13,3,1,80,1,10,3,2,5,2,1,3.0
508,RM1238,32,26-35,Yes,Travel_Rarely,964,Sales,1,2,Life Sciences,1,1734,1,Male,34,1,2,Sales Executive,2,Single,6735,5001_to_10000,12147,6,Y,No,15,3,2,80,0,10,2,3,0,0,0,0.0
509,RM1242,32,26-35,No,Travel_Rarely,371,Sales,19,3,Life Sciences,1,1739,4,Male,80,1,3,Sales Executive,3,Married,9610,5001_to_10000,3840,3,Y,No,13,3,3,80,1,10,2,1,4,3,0,2.0
510,RM1261,32,26-35,No,Non-Travel,953,Research & Development,5,4,Technical Degree,1,1764,2,Male,65,3,1,Research Scientist,2,Single,2718,Up_to_5000,17674,2,Y,No,14,3,2,80,0,12,3,3,7,7,0,7.0
511,RM1320,32,26-35,No,Travel_Frequently,1318,Sales,10,4,Marketing,1,1853,4,Male,79,3,2,Sales Executive,4,Single,4648,Up_to_5000,26075,8,Y,No,13,3,3,80,0,4,2,4,0,0,0,0.0
512,RM1327,32,26-35,Yes,Travel_Rarely,414,Sales,2,4,Marketing,1,1862,3,Male,82,2,2,Sales Executive,2,Single,9907,5001_to_10000,26186,7,Y,Yes,12,3,3,80,0,7,3,2,2,2,2,2.0
513,RM1376,32,26-35,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,1939,1,Female,47,4,1,Research Scientist,3,Single,2432,Up_to_5000,15318,3,Y,Yes,14,3,1,80,0,8,2,3,4,1,0,3.0
514,RM1389,32,26-35,No,Non-Travel,1146,Research & Development,15,4,Medical,1,1955,3,Female,34,3,2,Healthcare Representative,4,Divorced,6667,5001_to_10000,16542,5,Y,No,18,3,2,80,1,9,6,3,5,1,1,2.0
515,RM1395,32,26-35,No,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,1,1966,4,Male,56,2,2,Manufacturing Director,4,Single,9679,5001_to_10000,10138,8,Y,No,24,4,2,80,0,8,1,3,1,0,0,0.0
516,RM1427,32,26-35,No,Travel_Rarely,267,Research & Development,29,4,Life Sciences,1,2010,3,Female,49,2,1,Laboratory Technician,2,Single,2837,Up_to_5000,15919,1,Y,No,13,3,3,80,0,6,3,3,6,2,4,1.0
517,RM1429,32,26-35,No,Travel_Rarely,234,Sales,1,4,Medical,1,2013,2,Male,68,2,1,Sales Representative,2,Married,2269,Up_to_5000,18024,0,Y,No,14,3,2,80,1,3,2,3,2,2,2,2.0
518,RM1432,32,26-35,No,Travel_Rarely,801,Sales,1,4,Marketing,1,2016,3,Female,48,3,3,Sales Executive,4,Married,10422,10001_to_15000,24032,1,Y,No,19,3,3,80,2,14,3,3,14,10,5,7.0
519,RM1450,32,26-35,No,Travel_Rarely,529,Research & Development,2,3,Technical Degree,1,2038,4,Male,78,3,1,Research Scientist,1,Single,2439,Up_to_5000,11288,1,Y,No,14,3,4,80,0,4,4,3,4,2,1,2.0
520,RM004,33,26-35,No,Travel_Frequently,1392,Research & Development,3,4,Life Sciences,1,5,4,Female,56,3,1,Research Scientist,3,Married,2909,Up_to_5000,23159,1,Y,Yes,11,3,3,80,0,8,3,3,8,7,3,0.0
521,RM031,33,26-35,No,Travel_Rarely,924,Research & Development,2,3,Medical,1,39,3,Male,78,3,1,Laboratory Technician,4,Single,2496,Up_to_5000,6670,4,Y,No,11,3,4,80,0,7,3,3,1,1,0,
522,RM040,33,26-35,No,Travel_Frequently,1141,Sales,1,3,Life Sciences,1,52,3,Female,42,4,2,Sales Executive,1,Married,5376,5001_to_10000,3193,2,Y,No,19,3,1,80,2,10,3,3,5,3,1,3.0
523,RM056,33,26-35,No,Travel_Frequently,515,Research & Development,1,2,Life Sciences,1,73,1,Female,98,3,3,Research Director,4,Single,13458,10001_to_15000,15146,1,Y,Yes,12,3,3,80,0,15,1,3,15,14,8,12.0
524,RM122,33,26-35,No,Non-Travel,750,Sales,22,2,Marketing,1,160,3,Male,95,3,2,Sales Executive,2,Married,6146,5001_to_10000,15480,0,Y,No,13,3,1,80,1,8,2,4,7,7,0,7.0
525,RM177,33,26-35,No,Travel_Rarely,134,Research & Development,2,3,Life Sciences,1,242,3,Male,90,3,1,Research Scientist,4,Single,2500,Up_to_5000,10515,0,Y,No,14,3,1,80,0,4,2,4,3,1,0,2.0
526,RM186,33,26-35,No,Travel_Rarely,931,Research & Development,14,3,Medical,1,252,4,Female,72,3,1,Research Scientist,2,Married,2756,Up_to_5000,4673,1,Y,No,13,3,4,80,1,8,5,3,8,7,1,6.0
527,RM222,33,26-35,No,Travel_Rarely,147,Research & Development,4,4,Medical,1,305,3,Female,47,2,1,Research Scientist,2,Married,2622,Up_to_5000,13248,6,Y,No,21,4,4,80,0,7,3,3,3,2,1,1.0
528,RM235,33,26-35,Yes,Travel_Rarely,813,Research & Development,14,3,Medical,1,325,3,Male,58,3,1,Laboratory Technician,4,Married,2436,Up_to_5000,22149,5,Y,Yes,13,3,3,80,1,8,2,1,5,4,0,4.0
529,RM237,33,26-35,Yes,Travel_Rarely,465,Research & Development,2,2,Life Sciences,1,328,1,Female,39,3,1,Laboratory Technician,1,Married,2707,Up_to_5000,21509,7,Y,No,20,4,1,80,0,13,3,4,9,7,1,7.0
530,RM247,33,26-35,No,Travel_Rarely,832,Research & Development,5,4,Life Sciences,1,338,3,Female,63,2,1,Research Scientist,4,Married,2911,Up_to_5000,14776,1,Y,No,13,3,3,80,1,2,2,2,2,2,0,2.0
531,RM314,33,26-35,No,Travel_Frequently,553,Research & Development,5,4,Life Sciences,1,428,4,Female,74,3,3,Manager,2,Married,11878,10001_to_15000,23364,6,Y,No,11,3,2,80,2,12,2,3,10,6,8,8.0
532,RM329,33,26-35,No,Travel_Frequently,508,Sales,10,3,Marketing,1,446,2,Male,46,2,2,Sales Executive,4,Single,4682,Up_to_5000,4317,3,Y,No,14,3,3,80,0,9,6,2,7,7,0,1.0
533,RM364,33,26-35,Yes,Travel_Rarely,350,Sales,5,3,Marketing,1,485,4,Female,34,3,1,Sales Representative,3,Single,2851,Up_to_5000,9150,1,Y,Yes,13,3,2,80,0,1,2,3,1,0,0,0.0
534,RM436,33,26-35,Yes,Travel_Rarely,1277,Research & Development,15,1,Medical,1,582,2,Male,56,3,3,Manager,3,Married,13610,10001_to_15000,24619,7,Y,Yes,12,3,4,80,0,15,2,4,7,6,7,7.0
535,RM437,33,26-35,Yes,Travel_Rarely,587,Research & Development,10,1,Medical,1,584,1,Male,38,1,1,Laboratory Technician,4,Divorced,3408,Up_to_5000,6705,7,Y,No,13,3,1,80,3,8,2,3,4,3,1,3.0
536,RM456,33,26-35,No,Travel_Rarely,922,Research & Development,1,5,Medical,1,612,1,Female,95,4,4,Research Director,3,Divorced,16184,Over_15000,22578,4,Y,No,19,3,3,80,1,10,2,3,6,1,0,5.0
537,RM500,33,26-35,No,Travel_Rarely,1216,Sales,8,4,Marketing,1,677,3,Male,39,3,2,Sales Executive,3,Divorced,7104,5001_to_10000,20431,0,Y,No,12,3,4,80,0,6,3,3,5,0,1,2.0
538,RM510,33,26-35,No,Travel_Frequently,1296,Research & Development,6,3,Life Sciences,1,692,3,Male,30,3,2,Healthcare Representative,4,Divorced,7725,5001_to_10000,5335,3,Y,No,23,4,3,80,1,15,2,1,13,11,4,7.0
539,RM515,33,26-35,Yes,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,1,702,1,Male,70,3,1,Research Scientist,1,Single,3348,Up_to_5000,3164,1,Y,Yes,11,3,1,80,0,10,3,3,10,8,9,7.0
540,RM563,33,26-35,Yes,Travel_Rarely,527,Research & Development,1,4,Other,1,780,4,Male,63,3,1,Research Scientist,4,Single,2686,Up_to_5000,5207,1,Y,Yes,13,3,3,80,0,10,2,2,10,9,7,8.0
541,RM591,33,26-35,No,Travel_Rarely,213,Research & Development,7,3,Medical,1,817,3,Male,49,3,3,Research Director,3,Married,11691,10001_to_15000,25995,0,Y,No,11,3,4,80,0,14,3,4,13,9,3,7.0
542,RM592,33,26-35,Yes,Travel_Rarely,118,Sales,16,3,Marketing,1,819,1,Female,69,3,2,Sales Executive,1,Single,5324,5001_to_10000,26507,5,Y,No,15,3,3,80,0,6,3,3,3,2,0,2.0
543,RM620,33,26-35,No,Travel_Rarely,586,Sales,1,3,Medical,1,855,1,Male,48,4,2,Sales Executive,1,Divorced,4037,Up_to_5000,21816,1,Y,No,22,4,1,80,1,9,5,3,9,8,0,8.0
544,RM656,33,26-35,No,Travel_Rarely,1075,Human Resources,3,2,Human Resources,1,910,4,Male,57,3,1,Human Resources,2,Divorced,2277,Up_to_5000,22650,3,Y,Yes,11,3,3,80,1,7,4,4,4,3,0,3.0
545,RM674,33,26-35,No,Travel_Rarely,1198,Research & Development,1,4,Other,1,939,3,Male,100,2,1,Research Scientist,1,Single,2799,Up_to_5000,3339,3,Y,Yes,11,3,2,80,0,6,1,3,3,2,0,2.0
546,RM695,33,26-35,No,Travel_Rarely,1069,Research & Development,1,3,Life Sciences,1,969,2,Female,42,2,2,Healthcare Representative,4,Single,6949,5001_to_10000,12291,0,Y,No,14,3,1,80,0,6,3,3,5,0,1,4.0
547,RM711,33,26-35,No,Non-Travel,722,Sales,17,3,Life Sciences,1,992,4,Male,38,3,4,Manager,3,Single,17444,Over_15000,20489,1,Y,No,11,3,4,80,0,10,2,3,10,8,6,0.0
548,RM713,33,26-35,No,Travel_Rarely,461,Research & Development,13,1,Life Sciences,1,995,2,Female,53,3,1,Research Scientist,4,Single,3452,Up_to_5000,17241,3,Y,No,18,3,1,80,0,5,4,3,3,2,0,2.0
549,RM716,33,26-35,No,Travel_Frequently,827,Research & Development,1,4,Other,1,998,3,Female,84,4,2,Healthcare Representative,2,Married,5488,5001_to_10000,20161,1,Y,Yes,13,3,1,80,1,6,2,3,6,5,1,2.0
550,RM755,33,26-35,No,Non-Travel,1038,Sales,8,1,Life Sciences,1,1044,2,Female,88,2,1,Sales Representative,4,Single,2342,Up_to_5000,21437,0,Y,No,19,3,4,80,0,3,2,2,2,2,2,2.0
551,RM791,33,26-35,No,Travel_Rarely,654,Research & Development,5,3,Life Sciences,1,1099,4,Male,34,2,3,Healthcare Representative,4,Divorced,7119,5001_to_10000,21214,4,Y,No,15,3,3,80,1,9,2,3,3,2,1,2.0
552,RM793,33,26-35,Yes,Travel_Frequently,827,Research & Development,29,4,Medical,1,1101,1,Female,54,2,2,Research Scientist,3,Single,4508,Up_to_5000,3129,1,Y,No,22,4,2,80,0,14,4,3,13,7,3,8.0
553,RM799,33,26-35,Yes,Travel_Rarely,1017,Research & Development,25,3,Medical,1,1108,1,Male,55,2,1,Research Scientist,2,Single,2313,Up_to_5000,2993,4,Y,Yes,20,4,2,80,0,5,0,3,2,2,2,2.0
554,RM803,33,26-35,No,Travel_Frequently,970,Sales,7,3,Life Sciences,1,1114,4,Female,30,3,2,Sales Executive,2,Married,4302,Up_to_5000,13401,0,Y,No,17,3,3,80,1,4,3,3,3,2,0,2.0
555,RM830,33,26-35,Yes,Travel_Rarely,603,Sales,9,4,Marketing,1,1157,1,Female,77,3,2,Sales Executive,1,Single,8224,5001_to_10000,18385,0,Y,Yes,17,3,1,80,0,6,3,3,5,2,0,3.0
556,RM864,33,26-35,No,Travel_Rarely,147,Human Resources,2,3,Human Resources,1,1207,2,Male,99,3,1,Human Resources,3,Married,3600,Up_to_5000,8429,1,Y,No,13,3,4,80,1,5,2,3,5,4,1,4.0
557,RM873,33,26-35,No,Travel_Frequently,1146,Sales,25,3,Medical,1,1220,2,Female,82,3,2,Sales Executive,3,Married,4539,Up_to_5000,4905,1,Y,No,12,3,1,80,1,10,3,2,10,7,0,1.0
558,RM884,33,26-35,No,Travel_Rarely,117,Research & Development,9,3,Medical,1,1238,1,Male,60,3,1,Research Scientist,4,Married,2781,Up_to_5000,6311,0,Y,No,13,3,2,80,1,15,5,3,14,10,4,10.0
559,RM909,33,26-35,No,Travel_Rarely,536,Sales,10,5,Marketing,1,1268,4,Male,82,4,3,Sales Executive,3,Divorced,8380,5001_to_10000,21708,0,Y,Yes,14,3,4,80,2,10,3,3,9,8,0,8.0
560,RM991,33,26-35,No,Travel_Frequently,1111,Sales,5,1,Life Sciences,1,1395,2,Male,61,3,2,Sales Executive,4,Married,9998,5001_to_10000,19293,6,Y,No,13,3,1,80,0,8,2,4,5,4,1,2.0
561,RM1048,33,26-35,No,Travel_Frequently,430,Sales,7,3,Medical,1,1477,4,Male,54,3,2,Sales Executive,1,Married,4373,Up_to_5000,17456,0,Y,No,14,3,1,80,2,5,2,3,4,3,0,3.0
562,RM1067,33,26-35,No,Travel_Rarely,1099,Research & Development,4,4,Medical,1,1502,1,Female,82,2,1,Laboratory Technician,2,Married,3838,Up_to_5000,8192,8,Y,No,11,3,4,80,0,8,5,3,5,4,0,2.0
563,RM1075,33,26-35,No,Travel_Rarely,516,Research & Development,8,5,Life Sciences,1,1515,4,Male,69,3,2,Healthcare Representative,3,Single,6388,5001_to_10000,22049,2,Y,Yes,17,3,1,80,0,14,6,3,0,0,0,0.0
564,RM1092,33,26-35,No,Travel_Rarely,575,Research & Development,25,3,Life Sciences,1,1545,4,Male,44,2,2,Manufacturing Director,2,Single,4320,Up_to_5000,24152,1,Y,No,13,3,4,80,0,5,2,3,5,3,0,2.0
565,RM1096,33,26-35,No,Travel_Rarely,589,Research & Development,28,4,Life Sciences,1,1549,2,Male,79,3,2,Laboratory Technician,3,Married,5207,5001_to_10000,22949,1,Y,Yes,12,3,2,80,1,15,3,3,15,14,5,7.0
566,RM1106,33,26-35,No,Travel_Rarely,1242,Sales,8,4,Life Sciences,1,1560,1,Male,46,3,2,Sales Executive,1,Married,6392,5001_to_10000,10589,2,Y,No,13,3,4,80,1,8,6,1,2,2,2,2.0
567,RM1190,33,26-35,No,Travel_Rarely,392,Sales,2,4,Medical,1,1670,4,Male,93,3,2,Sales Executive,4,Divorced,5505,5001_to_10000,3921,1,Y,No,14,3,3,80,2,6,5,3,6,2,0,4.0
568,RM1199,33,26-35,No,Non-Travel,530,Sales,16,3,Life Sciences,1,1681,3,Female,36,3,2,Sales Executive,4,Divorced,5368,5001_to_10000,16130,1,Y,Yes,25,4,3,80,1,7,2,3,6,5,1,2.0
569,RM1211,33,26-35,No,Travel_Rarely,267,Research & Development,21,3,Medical,1,1698,2,Male,79,4,1,Laboratory Technician,2,Married,2028,Up_to_5000,13637,1,Y,No,18,3,4,80,3,14,6,3,14,11,2,13.0
570,RM1254,33,26-35,No,Non-Travel,1283,Sales,2,3,Marketing,1,1756,4,Female,62,3,2,Sales Executive,2,Single,5147,5001_to_10000,10697,8,Y,No,15,3,4,80,0,13,2,2,11,7,1,7.0
571,RM1256,33,26-35,Yes,Travel_Rarely,211,Sales,16,3,Life Sciences,1,1758,1,Female,74,3,3,Sales Executive,1,Single,8564,5001_to_10000,10092,2,Y,Yes,20,4,3,80,0,11,2,2,0,0,0,0.0
572,RM1266,33,26-35,No,Non-Travel,775,Research & Development,4,3,Technical Degree,1,1771,4,Male,90,3,2,Research Scientist,2,Divorced,3055,Up_to_5000,6194,5,Y,No,15,3,4,80,2,11,2,2,9,8,1,7.0
573,RM1283,33,26-35,No,Travel_Rarely,867,Research & Development,8,4,Life Sciences,1,1798,4,Male,90,4,1,Research Scientist,1,Married,3143,Up_to_5000,6076,6,Y,No,19,3,2,80,1,14,1,3,10,8,7,6.0
574,RM1364,33,26-35,No,Travel_Rarely,217,Sales,10,4,Marketing,1,1924,2,Male,43,3,2,Sales Executive,3,Single,5487,5001_to_10000,10410,1,Y,No,14,3,2,80,0,10,2,2,10,4,0,9.0
575,RM1399,33,26-35,No,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,1,1970,4,Male,36,3,2,Healthcare Representative,3,Divorced,5968,5001_to_10000,18079,1,Y,No,20,4,3,80,3,9,2,3,9,7,2,8.0
576,RM1416,33,26-35,No,Non-Travel,1313,Research & Development,1,2,Medical,1,1994,2,Male,59,2,1,Laboratory Technician,3,Divorced,2008,Up_to_5000,20439,1,Y,No,12,3,3,80,3,1,2,2,1,1,0,0.0
577,RM1426,33,26-35,No,Travel_Rarely,501,Research & Development,15,2,Medical,1,2009,2,Female,95,3,2,Healthcare Representative,4,Married,4878,Up_to_5000,21653,0,Y,Yes,13,3,1,80,1,10,6,3,9,7,8,1.0
578,RM014,34,26-35,No,Travel_Rarely,1346,Research & Development,19,2,Medical,1,18,2,Male,93,3,1,Laboratory Technician,4,Divorced,2661,Up_to_5000,8758,0,Y,No,11,3,3,80,1,3,2,3,2,2,1,2.0
579,RM023,34,26-35,No,Travel_Rarely,419,Research & Development,7,4,Life Sciences,1,28,1,Female,53,3,3,Research Director,2,Single,11994,10001_to_15000,21293,0,Y,No,11,3,3,80,0,13,4,3,12,6,2,
